x,y
0.6093597802040691,0.8152335452578343
0.6151091024827221,0.8110443684013144
0.6208252137844198,0.8068170531608563
0.62650786190172,0.8025518159366737
0.6321567946271799,0.7982488731289803
0.6377717597533505,0.7939084411379937
0.6433525050727894,0.7895307363639275
0.6488987783780541,0.7851159752069947
0.6544103274616953,0.7806643740674135
0.6598869001162708,0.7761761493453974
0.6653282441343374,0.7716515174411595
0.6707341073084473,0.7670906947549178
0.6761042374311569,0.7624938976868858
0.6814383822950241,0.7578613426372766
0.6867362896925998,0.7531932460063084
0.6919977074164414,0.7484898241941946
0.6972223832591062,0.7437512936011483
0.7024100650131458,0.7389778706273878
0.7075605004711173,0.7341697716731261
0.7126734374255778,0.7293272131385768
0.7177486236690789,0.7244504114239582
0.7227858069941777,0.7195395829294828
0.7277847351934316,0.7145949440553645
0.732745156059392,0.7096167112018213
0.7376668173846164,0.7046051007690664
0.7425494669616612,0.699560329157313
0.7473928525830786,0.6944826127667794
0.7521967220414258,0.6893721679976788
0.7569608231292595,0.6842292112502246
0.7616849036391319,0.6790539589246347
0.7663687113635996,0.6738466274211224
0.7710119940952198,0.6686074331399011
0.7756144996265448,0.663336592481189
0.7801759757501309,0.6580343218451994
0.7846961702585354,0.6527008376321449
0.7891748309443105,0.6473363562422448
0.7936117056000132,0.6419410940757115
0.7980065420181996,0.6365152675327586
0.8023590879914225,0.6310590930136042
0.8066690913122391,0.6255727869184615
0.8109362997732055,0.6200565656475436
0.8151604611668741,0.6145106456010693
0.8193413232858021,0.6089352431792511
0.823478633922546,0.6033305747823025
0.8275721408696581,0.5976968568104417
0.8316215919196959,0.5920343056638824
0.8356267348652148,0.5863431377428369
0.8395873174987684,0.5806235694475245
0.8435030876129128,0.5748758171781576
0.8473737930002051,0.5691000973349494
0.8511991814531976,0.5632966263181186
0.8549790007644468,0.5574656205278786
0.8587129987265097,0.5516072963644417
0.8624009231319388,0.5457218702280272
0.8660425217732909,0.5398095585188476
0.8696375424431224,0.5338705776371164
0.8731857329339858,0.5279051439830518
0.8766868410384384,0.521913473956867
0.8801406145490357,0.5158957839587752
0.8835468012583314,0.5098522903889947
0.8869051489588818,0.503783209647739
0.8902154054432436,0.49768875813522045
0.893477318503969,0.49156915225165815
0.8966906359336154,0.48542460839726514
0.8998551055247377,0.47925534297225625
0.9029704750698921,0.47306157237684404
0.9060364923616318,0.4668435130112479
0.9090529051925136,0.46060138127568057
0.912019461355093,0.45433539357035463
0.9149359086419242,0.4480457662954893
0.917801994845563,0.44173271585129753
0.9206174677585659,0.43539645863799187
0.9233820751734861,0.4290372110557917
0.9260955648828798,0.42265518950490943
0.9287576846793034,0.41625061038555816
0.9313681823553104,0.40982369009795677
0.933926805703457,0.4033746450423183
0.9364333025162992,0.39690369161885525
0.9388874205863906,0.39041104622778694
0.9412889077062875,0.3838969252693261
0.9436375116685459,0.3773615451436856
0.9459329802657197,0.37080512225108436
0.948236607820332,0.3640472070899228
0.9505086627560669,0.3572141335052132
0.9527296396104196,0.35036494472960106
0.9548995431478207,0.34350007432615304
0.9570183781326999,0.3366199558579366
0.9590861493294853,0.3297250228880252
0.9611028615026069,0.3228157089794862
0.9630685194164944,0.3158924476953864
0.9649831278355763,0.30895567259879997
0.9668466915242825,0.30200581725279363
0.9686592152470427,0.2950433152204346
0.970420703768285,0.28806860006479673
0.9721311618524399,0.28108210534894706
0.9737905942639364,0.27408426463595265
0.9753990057672033,0.26707551148888725
0.9769564011266704,0.2600562794708179
0.9784627851067677,0.25302700214481155
0.979918162471923,0.2459881130739425
0.9813225379865667,0.2389400458212773
0.9826759164151284,0.2318832339498833
0.9839783025220363,0.22481811102283422
0.9852297010717204,0.2177451106031971
0.9864301168286106,0.21066466625403898
0.9875795545571351,0.20357721153843375
0.9886780190217238,0.19648318001944862
0.9897255149868064,0.1893830052601503
0.9907220472168115,0.18227712082361283
0.9916676204761685,0.1751659602729033
0.9925622395293078,0.16804995717108837
0.9934059091406571,0.1609295450812424
0.9941986340746469,0.15380515756643232
0.9949404190957062,0.146677228189725
0.9956312689682645,0.1395461905141943
0.9962711884567508,0.1324124781029076
0.9968601823255946,0.12527652451893148
0.9973982553392252,0.11813876332534011
0.997885412262072,0.11099962808520039
0.9983216578585644,0.10385955236157937
0.9987069968931317,0.09671896971755091
0.9990414341302029,0.08957831371618222
0.9993249743342075,0.08243801792053988
0.9995576222695751,0.07529851589369839
0.9997393827007351,0.06816024119872417
0.9998702603921165,0.061023627398684895
0.9999502601081485,0.053889108056653805
0.9999793866132609,0.04675711673569843
0.9999576446718825,0.03962808699888534
0.9998850390484434,0.032502452409288875
0.999761574507372,0.02538064652997577
0.9995872558130983,0.018263102924013085
0.9993620877300515,0.01115025515447483
0.9990860750226608,0.004042536784427907
0.9987592224553553,-0.003059618623060634
0.998381534792565,-0.010155777504916771
0.9979530167987188,-0.017245506298073452
0.9974736732382458,-0.0243283714394641
0.9969435088755759,-0.03140393936601437
0.9963625284751384,-0.03847177651465738
0.995730736801362,-0.04553144932232607
0.9950481386186767,-0.05258252422594658
0.9943147386915114,-0.05962456766245201
0.9935305417842956,-0.06665714606877515
0.9926955526614587,-0.07367982588184215
0.9918097760874297,-0.0806921735385861
0.9908732168266383,-0.08769375547593963
0.989885879643514,-0.09468413813082936
0.9888477693024857,-0.10166288794018793
0.9877588905679827,-0.10862957134094843
0.9866192482044347,-0.11558375477003684
0.9854288469762711,-0.12252500466438628
0.9841876916479205,-0.12945288746092967
0.9828957869838131,-0.13636696959659317
0.9815531377483778,-0.14326681750830972
0.9801597487060435,-0.15015199763301226
0.9787156246212407,-0.1570220764076268
0.9772207702583978,-0.16387662026908656
0.9756751903819444,-0.17071519565432453
0.9740788897563099,-0.17753736900026648
0.9724318731459235,-0.18434270674384573
0.9707341453152142,-0.19113077532199488
0.9689857110286123,-0.1979011411716405
0.9671865750505464,-0.20465337072971532
0.9653367421454456,-0.2113870304331522
0.9634362170777402,-0.21810168671887759
0.961485004611859,-0.22479690602382413
0.9594831095122303,-0.23147225478492486
0.9574305365432855,-0.23812729943910613
0.9553272904694525,-0.24476160642330066
0.9531733760551606,-0.2513747421744415
0.95096879806484,-0.2579662731294548
0.9487135612629198,-0.26453576572527354
0.9464076704138282,-0.2710827863988305
0.944051130281996,-0.2776069015870521
0.9416439456318524,-0.2841076777268712
0.9391861212278252,-0.2905846812552205
0.9366780251277178,-0.29703715627138666
0.934136483261926,-0.30344848124341817
0.9315436589165873,-0.30983315955512053
0.9288997791056353,-0.3161910354362909
0.9262050708430023,-0.32252195311673304
0.9234597611426199,-0.3288257568262502
0.9206640770184227,-0.33510229079464
0.9178182454843429,-0.3413513992517058
0.9149224935543125,-0.3475729264272491
0.9119770482422639,-0.3537667165510736
0.9089821365621317,-0.35993261385297654
0.9059379855278473,-0.3660704625627613
0.902844822153343,-0.37218010691023157
0.8997028734525528,-0.3782613911251848
0.8965123664394089,-0.3843141594374243
0.8932735281278429,-0.3903382560767538
0.8899865855317897,-0.39633352527297067
0.8866517656651809,-0.40229981125587816
0.8832692955419483,-0.40823695825528006
0.8798394021760265,-0.4141448105009738
0.8763623125813474,-0.4200232122227626
0.8728382537718429,-0.4258720076504502
0.869267452761447,-0.43169104101383393
0.8656501365640923,-0.4374801565427174
0.8619865321937097,-0.4432391984669039
0.8582768666642351,-0.4489680110161911
0.8545213669895991,-0.4546664384203824
0.8507202601837338,-0.46033432490928106
0.8468737732605743,-0.46597151471268505
0.842982133234052,-0.47157785206039743
0.8390455671180984,-0.4771531811822215
0.8350643019266487,-0.48269734630795547
0.8310385646736345,-0.4882101916674022
0.8269685823729873,-0.49369156149036514
0.8228545820386423,-0.4991413000066423
0.8186967906845307,-0.5045592514460366
0.8144954353245845,-0.5099452600383517
0.8102507429727386,-0.5152991700133852
0.8059629406429245,-0.5206208256009406
0.8016322553490737,-0.5259100710308208
0.7972589141051215,-0.5311667505328243
0.7928431439249994,-0.5363907083367537
0.7883851718226387,-0.5415817886724127
0.7838852248119749,-0.5467398357695991
0.7793435299069394,-0.551864693858116
0.7747603141214635,-0.5569562071677667
0.7701358044694827,-0.5620142199283494
0.7654702279649285,-0.5670385763696671
0.7607638116217319,-0.5720291207215231
0.7560167824538288,-0.5769856972137154
0.7512293674751501,-0.5819081500760471
0.7464017936996276,-0.5867963235383212
0.7415342881411967,-0.5916500618303364
0.7366270778137888,-0.5964692091818954
0.7316803897313348,-0.6012536098228013
0.7266944509077705,-0.6060031079828526
0.7216694883570276,-0.6107175478918522
0.7166057290930368,-0.615396773779603
0.7115034001297343,-0.6200406298759037
0.706362728481051,-0.6246489604105571
0.7011839411609179,-0.6292216096133662
0.6959672651832715,-0.6337584217141294
0.6907129275620422,-0.6382592409426497
0.6854211553111618,-0.6427239115287304
0.6800921754445657,-0.6471522777021698
0.6747262149761855,-0.6515441836927706
0.6693235009199523,-0.6558994737303359
0.6638842602898012,-0.6602179920446644
0.6584087200996648,-0.6644995828655587
0.652897107363473,-0.6687440904228221
0.6473496490951619,-0.672951358946253
0.6417665723086634,-0.6771212326656544
0.636148104017908,-0.681253555810829
0.6304944712368316,-0.6853481726115758
0.6248059009793657,-0.6894049272976973
0.619082620259441,-0.6934236640989965
0.613324856090994,-0.6974042272452722
0.6075328354879552,-0.7013464609663271
0.6017067854642563,-0.7052502094919643
0.5958469330338328,-0.7091153170519823
0.5899535052106161,-0.712941627876184
0.584026729008537,-0.7167289861943723
0.5780668314415318,-0.7204772362363457
0.5720740395235316,-0.7241862222319075
0.5660485802684674,-0.72785578841086
0.5599906806902754,-0.7314857790030025
0.5539005678028863,-0.7350760382381374
0.5477784686202313,-0.7386264103460677
0.5416246101562466,-0.7421367395565922
0.5354392194248637,-0.7456068700995135
0.5292225234400123,-0.7490366462046347
0.5229747492156301,-0.7524259121017546
0.5166961237656474,-0.7557745120206759
0.5103868741039945,-0.7590822901912013
0.5040472272446093,-0.7623490908431299
0.49767741020142126,-0.7655747582062642
0.4912776499883618,-0.7687591365104071
0.4848481736193679,-0.7719020699853575
0.47838920810836966,-0.7750034028609183
0.4719009804692981,-0.7780629793668917
0.4653837177160899,-0.7810806437330774
0.4588376468626759,-0.7840562401892779
0.45226299492298677,-0.7869896129652953
0.44565998891095904,-0.7898806062909296
0.43902885584052403,-0.7927290643959829
0.4323698227256117,-0.7955348315102575
0.42568311658015956,-0.7982977518635536
0.41896896441809767,-0.8010176696856729
0.412227593253357,-0.8036944292064183
0.40545923009987456,-0.8063278746555892
0.398664101971581,-0.8089178502629881
0.3918424358824065,-0.8114642002584173
0.3849944588462885,-0.8139667688716765
0.37812039787715773,-0.8164254003325682
0.371220479988944,-0.8188399388708943
0.36429493219558523,-0.8212102287164552
0.3573439815110115,-0.8235361140990527
0.35036785494915323,-0.8258174392484892
0.3433667795239482,-0.8280540483945649
0.33634098224932635,-0.8302457857670817
0.3292906901392182,-0.8323924955958419
0.32221613020756135,-0.8344940221106456
0.3151175294682859,-0.8365502095412951
0.3079951149353225,-0.8385609021175922
0.3008491136226087,-0.8405259440693373
0.2936797525440744,-0.8424451796263324
0.28648725871365033,-0.8443184530183798
0.2792718591452739,-0.8461456084752794
0.2720337808528754,-0.8479264902268336
0.26477325085038755,-0.8496609425028439
0.2574904961517408,-0.851348809533112
0.25018574377087266,-0.8529899355474386
0.24285922072171345,-0.8545841647756256
0.23551115401819336,-0.8561313414474749
0.22814177067425015,-0.857631309792787
0.22075129770381405,-0.8590839140413641
0.21333996212081535,-0.8604889984230079
0.20590799093919182,-0.861846407167519
0.19845561117287341,-0.8631559845046992
0.1909830498357907,-0.8644175746643507
0.18349053394188114,-0.8656310218762738
0.17597829050507519,-0.8667961703702708
0.16844654653930308,-0.8679128643761432
0.1608955290585024,-0.8689809481236919
0.15332546507660333,-0.8700002658427185
0.1457365816075364,-0.8709706617630253
0.13812910566523906,-0.8718919801144126
0.13050326426364162,-0.8727640651266824
0.12285928441667447,-0.8735867610296366
0.11519739313827508,-0.8743599120530758
0.10751781744237401,-0.8750833624268021
0.09982078434290109,-0.8757569563806171
0.09258155443591817,-0.8763763266293852
0.08550701624383816,-0.8769877064731453
0.07843247805175561,-0.8775990863169054
0.0713579398596756,-0.8782104661606654
0.0642834016675956,-0.8788218460044255
0.057208863475513044,-0.8794332258481857
0.050134325283433034,-0.8800446056919458
0.04305978709135286,-0.8806559855357058
0.041378130808797375,-0.8753883313779494
0.041378130808797375,-0.8682874246791852
0.0413914010076472,-0.8615970969111113
0.04172884255380342,-0.8566124028197917
0.0428201313777811,-0.8526908452768599
0.04506010293602363,-0.8496491078203938
0.04884359268497643,-0.8473038739884725
0.05456543608108051,-0.8454718273191772
0.06262046858078069,-0.8439696513505868
0.07340352564052459,-0.8426140296207804
0.08730944271674897,-0.8412216456678387
0.09611481953049017,-0.8403390713230096
0.10418906187162141,-0.8394723422237321
0.1122350273969097,-0.8385586958187319
0.12025257483574367,-0.8375982529637935
0.1282415629175126,-0.836591134514702
0.13620185037159752,-0.835537461327243
0.14413329592738755,-0.8344373542572012
0.15203575831427119,-0.8332909341603614
0.15990909626162975,-0.8320983218925095
0.16775316849885222,-0.8308596383094302
0.1755678337553277,-0.8295750042669083
0.1833529507604369,-0.8282445406207294
0.1911083782435693,-0.8268683682266784
0.19883397493411348,-0.8254466079405399
0.2065295995614505,-0.8239793806181004
0.21419511085496948,-0.8224668071151437
0.22183036754405938,-0.8209090082874549
0.22943522835810107,-0.8193061049908201
0.23700955202648383,-0.8176582180810238
0.24455319727859612,-0.8159654684138508
0.2520660228438196,-0.8142279768450866
0.259547887451543,-0.8124458642305166
0.266998649831155,-0.8106192514259248
0.2744181687120374,-0.8087482592870976
0.2818063028235784,-0.8068330086698198
0.28916291089516727,-0.8048736204298754
0.296487851656185,-0.8028702154230509
0.30378098383602076,-0.8008229145051309
0.31104216616406327,-0.7987318385318999
0.31827125736969364,-0.7965971083591442
0.3254681161823011,-0.7944188448426484
0.33263260133127415,-0.7921971688381965
0.33976457154599427,-0.7899322012015754
0.3468638855558501,-0.7876240627885692
0.3539304020902308,-0.7852728744549627
0.3609639798785174,-0.7828787570565423
0.3679644776500995,-0.7804418314490918
0.3749317541343644,-0.7779622184883965
0.38186566806069505,-0.7754400390302423
0.3887660781584791,-0.7728754139304139
0.3956328431571058,-0.7702684640446953
0.402465821785957,-0.7676193102288736
0.4092648727744207,-0.764928073338733
0.41602985485188604,-0.7621948742300574
0.4227606267477348,-0.7594198337586341
0.4294570471913553,-0.756603072780247
0.4361189749121361,-0.7537447121506804
0.44274626863945926,-0.7508448727257213
0.4493387871027133,-0.7479036753611537
0.4558963890312867,-0.7449212409127619
0.4624189331545616,-0.7418976902363329
0.46890627820192615,-0.7388331441876509
0.4753582829027692,-0.7357277236224998
0.48177480598647254,-0.732581549396667
0.4881557061824246,-0.7293947423659364
0.4945008422200143,-0.7261674233860921
0.500810072828623,-0.7228997133129214
0.5070832567376397,-0.7195917330022081
0.5133202526764526,-0.7162436033097362
0.5195209193744441,-0.7128554450912935
0.5256851155610023,-0.7094273792026636
0.5318126999655156,-0.7059595264996305
0.5379035313173669,-0.7024520078379815
0.5439574683459436,-0.6989049440735008
0.5499743697806345,-0.6953184560619722
0.5559540943508219,-0.691692664659183
0.5618965007858941,-0.6880276907209174
0.5678014478152394,-0.6843236551029591
0.5736687941682403,-0.6805806786610956
0.5794983985742851,-0.6767988822511111
0.5852901197627621,-0.6729783867287892
0.5910438164630534,-0.6691193129499176
0.5967593474045477,-0.66522178177028
0.6024365713166331,-0.6612859140456604
0.6080753469286918,-0.6573118306318463
0.6136755329701125,-0.6532996523846216
0.6192369881702832,-0.6492495001597702
0.6247595712585867,-0.6451614948130798
0.6302431409644109,-0.6410357572003341
0.6356875560171421,-0.636872408177318
0.6410926751461687,-0.6326715685998157
0.6464583570808732,-0.6284333593236148
0.6517844605506441,-0.6241579012044989
0.6570708442848692,-0.6198453150982519
0.6623173670129309,-0.6154957218606618
0.6675238874642181,-0.6111092423475118
0.6726902643681186,-0.6066859974145862
0.6778163564540151,-0.6022261079176726
0.6829020224512956,-0.5977296947125548
0.6879471210893484,-0.5931968786550164
0.692951511097556,-0.5886277806008452
0.6979150512053071,-0.5840225214058253
0.7028376001419893,-0.57938122192574
0.7077190166369856,-0.5747040030163775
0.712559159419684,-0.5699909855335213
0.7173578872194724,-0.565242290332955
0.7221150587657339,-0.5604580382704671
0.7268305327878567,-0.5556383502018407
0.7315041680152283,-0.5507833469828595
0.7361358231772326,-0.5458931494693118
0.7407253570032565,-0.540967878516981
0.7452726282226886,-0.5360076549816508
0.7497774955649118,-0.5310125997191094
0.7542398177593144,-0.5259828335851403
0.7586594535352837,-0.520918477435527
0.7630362616222036,-0.5158196521260577
0.7673701007494613,-0.5106864785125161
0.7716608296464449,-0.5055190774506857
0.775908307042538,-0.5003175697963547
0.7801123916671279,-0.4950820764053066
0.784272942249603,-0.48981271813332483
0.7883898175193461,-0.48450961583619784
0.7924628762057457,-0.4791728903697091
0.7964919770381887,-0.4738026625896421
0.8004769787460596,-0.4683990533517851
0.8044177400587453,-0.46296218351192175
0.8083141197056339,-0.4574921739258352
0.8121659764161087,-0.45198914544931423
0.8159731689195576,-0.44645321893814216
0.8197355559453684,-0.4408845152481021
0.8234529962229246,-0.4352831552349832
0.8271253484816139,-0.42964925975456825
0.8307524714508236,-0.4239829496626407
0.8343342238599382,-0.4182843458149894
0.837870464438345,-0.4125535690673976
0.841361051915431,-0.40679074027564843
0.8448058450205809,-0.4009959802955309
0.8482047024831815,-0.3951694099828282
0.8515574830326207,-0.3893111501933233
0.8548640453982826,-0.38342132178280547
0.8581242483095548,-0.37750004560705763
0.8613379504958243,-0.3715474425218631
0.8645050106864756,-0.36556363338301084
0.8676252876108959,-0.359548739046284
0.8706986399984723,-0.35350288036746563
0.87372492657859,-0.34742617820234484
0.8767040060806355,-0.3413187534067048
0.8796357372339962,-0.33518072683632866
0.882519978768057,-0.32901221934700536
0.8853565894122045,-0.322813351794518
0.8881454278958266,-0.3165842450346498
0.8908863529483074,-0.3103250199231899
0.8935792232990343,-0.3040357973159213
0.8962238976773943,-0.29771669806862716
0.8988202348127722,-0.2913678430370965
0.9013680934345552,-0.2849893530771126
0.9038673322721305,-0.2785813490444582
0.9063178100548828,-0.27214395179492284
0.908719385512199,-0.2656772821842895
0.9110719173734663,-0.25918146106834106
0.9133752643680696,-0.2526566093028668
0.9156292852253958,-0.2461028477436499
0.9178338386748324,-0.23952029724647317
0.9199887834457638,-0.23290907866712607
0.9220939782675771,-0.22626931286139162
0.9241492818696597,-0.2196011206850526
0.9261545529813963,-0.21290462299389856
0.9281096503321739,-0.2061799406437124
0.9300144326513794,-0.199427194490277
0.9318687586683981,-0.19264650538938197
0.9336724871126169,-0.1858379941968101
0.9354254767134228,-0.1790017817683443
0.9371275862002003,-0.17213798895977409
0.9387786743023373,-0.16524673662688244
0.9403785997492199,-0.158328145625452
0.9419272212702339,-0.15138233681127264
0.9434243975947657,-0.1444094310401271
0.9448699874522024,-0.13740954916779827
0.9462638495719294,-0.1303828120500756
0.9476058426833333,-0.1233293405427421
0.9488958255158013,-0.11624925550158058
0.9501336567987182,-0.1091426777823807
0.9511535246251523,-0.10300350266263066
0.951995832520045,-0.09747366394663587
0.9527937887849024,-0.09173035281373926
0.9535475672878472,-0.08578306246342743
0.954257341897002,-0.07964128609518649
0.9549232864804891,-0.07331451690850874
0.9555455749064309,-0.06681224810288075
0.9561243810429501,-0.06014397287778834
0.9566598787581689,-0.05331918443272426
0.9571522419202102,-0.046347375967174795
0.9576016443971966,-0.03923804068062574
0.9580082600572499,-0.03200067177257017
0.9583722627684931,-0.02464476244249405
0.9586938263990489,-0.017179805889883017
0.9589731248170392,-0.009615295314230634
0.9592103318905871,-0.001960723915022378
0.9594056214878146,0.005774415108255638
0.9595591674768443,0.013580628556110325
0.959671143725799,0.021448423229055574
0.9597417241028009,0.02936830592760622
0.9597710824759728,0.03733078345226806
0.9597593927134366,0.04532636260355595
0.9597068286833152,0.05334555018198407
0.9596135642537313,0.06137885298805872
0.9594797732928073,0.06941677782229441
0.9593056296686653,0.07744983148520265
0.959091307249428,0.0854685207772978
0.9588369799032183,0.09346335249908647
0.9585428214981581,0.10142483345108284
0.9582090059023702,0.1093434704338013
0.9578357069839774,0.11720977024774827
0.9574230986111015,0.1250142396934381
0.9569713546518652,0.13274738557138488
0.9564806489743913,0.14039971468209547
0.9559511554468021,0.1479617338260838
0.9553830479372203,0.15542394980386437
0.9547765003137679,0.16277686941594377
0.9541316864445681,0.17001099946283604
0.9534487801977429,0.1771168467450554
0.9527279554414148,0.18408491806310878
0.9519693860437066,0.19090572021751034
0.9511732458727405,0.19756976000877385
0.9503397087966392,0.2040675442374067
0.9494689486835252,0.21038957970392272
0.9485611394015205,0.21652637320883553
0.9476164548187483,0.22246843155265297
0.9466350688033308,0.22820626153588866
0.9456171552233904,0.2337303699590561
0.9445628879470497,0.2390312636226635
0.9433805162771217,0.24452787833044187
0.941791020842623,0.25159959434040646
0.9401490527929447,0.25864968271078115
0.9384547738957952,0.26567794262648087
0.9367083459188833,0.272684173272421
0.9349099306299191,0.27966817383350906
0.9330596897966111,0.2866297434946604
0.9311577851866683,0.2935686814407899
0.9292043785678012,0.30048478685680563
0.9271996317077184,0.3073778589276226
0.9251437063741277,0.3142476968381558
0.9230367643347405,0.3210940997733133
0.9208789673572652,0.32791686691801014
0.9186704772094101,0.3347157974571612
0.9164114556588862,0.34149069057567466
0.9141020644734018,0.34824134545846536
0.911742465420665,0.3549675612904484
0.9093328202683874,0.36166913725653194
0.9068732907842767,0.368345872541631
0.9043640387360415,0.3749975663306601
0.901805225891393,0.3816240178085279
0.8991970140180391,0.38822502616014903
0.8965395648836887,0.3948003905704385
0.8938330402560523,0.4013499102243046
0.8910776019028384,0.4078733843066622
0.8882734115917554,0.4143706120024262
0.8854206310905145,0.4208413924965048
0.8825194221668236,0.42728552497381306
0.8795699465883912,0.4337028086192657
0.8765723661229288,0.440093042617771
0.8735268425381439,0.4464560261542438
0.8704335376017452,0.45279155841359914
0.867292613081444,0.4590994385807453
0.8641042307449482,0.46537946584059703
0.8608685523599662,0.4716314393780692
0.8575857396942094,0.47785515837807047
0.8542559545153858,0.4840504220255152
0.8508793585912034,0.4902170295053185
0.8474561136893743,0.49635478000238864
0.843986381577606,0.5024634727016407
0.8404703240236067,0.5085429067879892
0.8369081027950878,0.5145928814463424
0.8332998796597575,0.5206131958616158
0.829645816385324,0.5266036492187237
0.8259460747394985,0.5325640407025748
0.8222008164899898,0.5384941694980834
0.8184102034045052,0.5443938347901647
0.8145743972507566,0.5502628357637273
0.8106935597964522,0.5561009716036858
0.8067678528092993,0.5619080414949548
0.8027974380570106,0.567683844622443
0.7987824773072931,0.5734281801710651
0.7947231323278555,0.5791408473257358
0.7906195648864093,0.5848216452713642
0.7864719367506625,0.5904703731928641
0.7822804096883229,0.5960868302751507
0.7780451454671025,0.6016708157031329
0.7737663058547091,0.6072221286617253
0.7694440526188506,0.6127405683358419
0.7650785475272389,0.6182259339103924
0.7606699523475821,0.6236780245702909
0.7562184288475874,0.6290966395004517
0.7517241387949676,0.6344815778857845
0.7471872439574303,0.6398326389112032
0.7426079061026832,0.6451496217616229
0.7379862869984383,0.6504323256219521
0.7333225484124033,0.6556805496771055
0.7286168521122864,0.6608940931119974
0.7238693598657996,0.6660727551115372
0.7190802334406502,0.6712163348606394
0.7142496346045464,0.6763246315442181
0.7093777251252005,0.6813974443471824
0.7044646667703202,0.6864345724544476
0.6995106213076125,0.6914358150509271
0.6945157505047908,0.6964009713215303
0.6894802161295619,0.7013298404511722
0.684404179949634,0.7062222216247669
0.679287803732719,0.7110779140272233
0.674131249246525,0.7158967168434565
0.6689346782587593,0.7206784292583802
0.6636982525371345,0.7254228504569042
0.6584221338493584,0.7301297796239423
0.6531064839631383,0.7347990159444094
0.6477514646461868,0.7394303586032146
0.6423572376662113,0.7440236067852724
